Time elapsed,Signal,Attention,Meditation,EEG delta, EEG theta,EEG low alpha,EEG high alpha,EEG low beta,EEG high beta,EEG low gamma,EEG mid gamma,Raw,Blink strength
2.902,0,47,81,322373,75762,21622,17296,9993,5945,3188,1956,-4|-21|-33|-39|-40|-30|-10|6|17|8|16|39|51|49|34|17|25|51|50|33|28|40|51|36,0
2.955,0,47,81,322373,75762,21622,17296,9993,5945,3188,1956,28|41|53|56|53|59|61|41|37|52|70|70|64|54|36|21|27|50|54|52|35|23|13|4|-3|-6|4,0
3.002,0,47,81,322373,75762,21622,17296,9993,5945,3188,1956,23|41|58|61|44|28|26|39|65|81|65|24|-1|-3|-1|7|19|24|26|27,0
3.056,0,47,81,322373,75762,21622,17296,9993,5945,3188,1956,17|4|4|6|7|20|35|43|54|54|29|10|6|26|32|25|25|18|16|18|21|25|24|12|6|6|5|8|33|56|44,0
3.102,0,47,81,322373,75762,21622,17296,9993,5945,3188,1956,18|0|-2|10|32|49|68|65|41|43|65|83|80|54|25|21|34|38|43|64|80|57|13|10,0
3.156,0,47,81,322373,75762,21622,17296,9993,5945,3188,1956,28|38|25|8|12|25|26|11|2|16|32|37|21|9|13|19|26|27|17|-1|-10|1|7|3|4|10|12,0
3.203,0,47,81,322373,75762,21622,17296,9993,5945,3188,1956,10|-3|-20|-20|2|25|25|18|25|19|5|0|13|25|19|12|18|10|-4|-13|-4|26|39|23,0
3.256,0,47,81,322373,75762,21622,17296,9993,5945,3188,1956,6|10|17|25|44|72|96|77|54|35|20|27|55|75|72|51|40|41|51|58|67|72|73|73|74|64|40|37,0
3.303,0,47,81,322373,75762,21622,17296,9993,5945,3188,1956,54|69|75|66|64|66|55|35|19|19|24|28|25|11|24|58|61|50|53|64|69|70|60,0
3.356,0,47,81,322373,75762,21622,17296,9993,5945,3188,1956,37|20|21|26|26|23|27|37|38|35|44|57|70|54|41|56|72|56|24|4|18|41|52|44|28|17|20|34,0
3.403,0,47,81,322373,75762,21622,17296,9993,5945,3188,1956,40|33|4|0|20|35|26|10|13|40|59|39|19|12|19|24|27|22|11|32|26|9|6|4,0
3.456,0,44,74,4281,14919,5045,3773,9031,4465,3347,2431,-5|-21|-21|-13|-7|2|-7|-12|-3|7|11|10|12|22|40|56|60|58|60|71|67|41|24,0
3.503,0,44,74,4281,14919,5045,3773,9031,4465,3347,2431,24|24|25|40|32|-10|-5|21|12|-6|-25|-26|-10|0|-5|-4|11|33|41|27|17|26|40|34|24|24|32|44,0
3.556,0,44,74,4281,14919,5045,3773,9031,4465,3347,2431,55|60|54|51|55|53|48|50|32|3|-6|0|10|25|33|18|5|0|1|13|41|55|43|33|36|52|52,0
3.603,0,44,74,4281,14919,5045,3773,9031,4465,3347,2431,26|11|17|24|38|41|39|38|37|39|45|40|38|29|16|16|19|13|6|19|39|42|22|-3|-2,0
3.65601,0,44,74,4281,14919,5045,3773,9031,4465,3347,2431,24|48|58|56|44|26|24|39|42|38|35|39|49|49|45|34,0
3.703,0,44,74,4281,14919,5045,3773,9031,4465,3347,2431,13|16|37|26|9|-5|-3|22|36|36|23|10|7|18|35|39|42|57|53|28|10|5|7|16|27|36|21|9|19|45|76|53|1,0
3.756,0,44,74,4281,14919,5045,3773,9031,4465,3347,2431,-7|20|39|38|38|37|33|21|7|7|22|24|21|32|53|64|54|48|50|64|75|87|101|88|57|37|28|34|32,0
3.80299,0,44,74,4281,14919,5045,3773,9031,4465,3347,2431,22|32|52|60|52|42|50|55|39|35|37|42|45|25|24|32|34|24|13|18|11|2|7,0
3.856,0,44,74,4281,14919,5045,3773,9031,4465,3347,2431,21|27|35|40|29|51|64|39|28|44|56|43|24|26|38|40|34|22|11|3|9|26|22|21|36|60|66|58,0
3.903,0,44,74,4281,14919,5045,3773,9031,4465,3347,2431,69|77|84|80|72|65|42|28|28|26|28|33|34|48|60|59|42|33|44|71|72|53|37|36,0
3.95599,0,44,74,4281,14919,5045,3773,9031,4465,3347,2431,43|43|28|17|16|19|16|17|18|20|22|18|21|21|19|32|42|50|59|41|8|12|41|56|51|35|21,0
4.00301,0,44,74,4281,14919,5045,3773,9031,4465,3347,2431,13|20|37|44|33|20|20|28|41|58|39|7|-1|6|20|28|34|33|19|8|13|25|38|43,0
4.056,0,44,74,4281,14919,5045,3773,9031,4465,3347,2431,43|40|28|21|9|0|17|42|18|-19|-21|-6|9|23|34|38|34|13|-4|-12|-3|19|17|-1|-4|3|17|33,0
